code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click,withdrawn
BBB,2014J,692629,M,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,692647,F,Wales,Lower Than A Level,0,90,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,692805,F,Scotland,Lower Than A Level,0,60,N,Pass,15.0,False,True,False,0.0,0.8,0.0,0.0,93.56858650345373,2.4710847560496116,0
BBB,2014J,692826,F,West Midlands Region,Lower Than A Level,0,60,N,Fail,15.0,False,True,False,0.0,0.0,0.0,0.0,16.90686274509804,1.6519607843137256,0
BBB,2014J,692827,F,South East Region,HE Qualification,0,60,N,Pass,85.0,False,True,False,0.0,0.8,0.0,0.0,88.78755304101838,3.186768273100602,0
BBB,2014J,692855,F,Scotland,A Level or Equivalent,0,120,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,692871,F,South Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,692897,F,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,692907,F,West Midlands Region,HE Qualification,0,60,N,Pass,45.0,True,False,False,0.0,0.8,0.0,0.0,133.11092541338442,2.0497516145057126,0
BBB,2014J,692908,F,East Anglian Region,A Level or Equivalent,0,120,N,Pass,15.0,False,True,False,0.0,0.8,0.0,0.0,84.27079725829725,2.4674993987493985,0
BBB,2014J,692914,F,South Region,A Level or Equivalent,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,692918,F,North Region,A Level or Equivalent,0,120,N,Pass,47.115494568324756,True,False,False,0.0,0.8,0.0,0.0,103.44933720291787,2.327668183125474,0
BBB,2014J,692920,F,South East Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,0.8,0.0,0.0,75.67544479330193,2.5483287545787547,0
BBB,2014J,692936,F,Wales,Lower Than A Level,0,60,N,Fail,25.0,True,False,False,0.0,1.0,0.0,0.0,61.81333333333333,1.645,0
BBB,2014J,692943,F,Wales,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,0.8,0.0,0.0,89.42636454301434,2.7696772286979776,0
BBB,2014J,692961,F,East Anglian Region,A Level or Equivalent,0,120,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693091,F,Wales,A Level or Equivalent,0,120,N,Pass,85.0,False,True,False,0.0,1.0,0.0,0.0,95.96225186850187,3.795245495245495,0
BBB,2014J,693098,M,South East Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,60.765638949444615,2.2442307692307693,0
BBB,2014J,693116,M,East Anglian Region,Lower Than A Level,0,120,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693127,M,East Anglian Region,A Level or Equivalent,0,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693213,F,Scotland,HE Qualification,0,60,N,Distinction,95.0,False,True,False,0.0,1.0,0.0,0.0,108.39927536231885,2.938858695652174,0
BBB,2014J,693230,F,Ireland,Lower Than A Level,0,60,N,Pass,65.0,True,False,False,0.0,0.8,0.0,0.0,68.2132329122125,1.8287819889860706,0
BBB,2014J,693269,F,South Region,A Level or Equivalent,0,90,Y,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693297,F,London Region,Lower Than A Level,0,120,N,Fail,5.0,False,True,False,0.0,0.6,0.0,0.0,49.41920024420025,2.403556166056166,0
BBB,2014J,693333,M,East Anglian Region,Lower Than A Level,0,120,N,Withdrawn,95.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693352,F,South West Region,Lower Than A Level,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693380,M,West Midlands Region,HE Qualification,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,42.45230414746543,1.6995391705069125,0
BBB,2014J,693514,F,South West Region,Lower Than A Level,0,120,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,73.80755683296667,1.9908546826579614,0
BBB,2014J,693615,M,London Region,Lower Than A Level,0,60,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693620,F,East Anglian Region,A Level or Equivalent,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693635,M,South Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,0.0,0.8,0.0,0.0,60.76619644723093,1.8766457680250783,0
BBB,2014J,693643,F,London Region,No Formal quals,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693682,F,East Anglian Region,Lower Than A Level,0,60,N,Pass,45.0,True,False,False,0.0,0.8,0.0,0.0,130.17708496977562,2.581258039912116,0
BBB,2014J,693692,F,North Region,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.2,0.0,0.0,28.185185185185187,1.5231481481481481,0
BBB,2014J,693709,F,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693744,F,London Region,No Formal quals,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693752,F,Ireland,Lower Than A Level,0,60,N,Pass,65.0,True,False,False,0.0,0.8,0.0,0.0,60.14678787878788,2.358181818181818,0
BBB,2014J,693793,F,East Anglian Region,Lower Than A Level,0,60,N,Pass,65.0,True,False,False,0.0,0.8,0.0,0.0,71.31661129568107,1.551328903654485,0
BBB,2014J,693871,F,Scotland,Lower Than A Level,0,120,N,Fail,75.0,True,False,False,0.0,0.4,0.0,0.0,32.547031399972575,1.9278646190410897,0
BBB,2014J,693899,F,North Western Region,Lower Than A Level,0,60,N,Fail,55.0,False,True,False,0.0,0.4,0.0,0.0,2.2375,1.865277777777778,0
BBB,2014J,693934,F,Scotland,Lower Than A Level,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,693983,F,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694001,F,West Midlands Region,A Level or Equivalent,0,180,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694003,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694078,F,East Anglian Region,Lower Than A Level,0,90,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,97.87454881862777,3.008672589593642,0
BBB,2014J,694155,F,Wales,A Level or Equivalent,0,120,N,Fail,85.0,True,False,False,0.0,1.0,0.0,0.0,86.2156222317987,3.372682301358772,0
BBB,2014J,694190,M,Wales,A Level or Equivalent,0,60,Y,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,120.92045454545455,2.3863636363636362,0
BBB,2014J,694222,F,South East Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694329,F,Ireland,HE Qualification,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694338,F,South Region,HE Qualification,0,60,N,Pass,95.0,False,True,False,0.0,0.8,0.0,0.0,69.56892404783972,2.8250827485767247,0
BBB,2014J,694339,F,Ireland,A Level or Equivalent,0,60,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694341,F,Ireland,Lower Than A Level,0,60,N,Pass,65.0,False,True,False,0.0,0.8,0.0,0.0,125.52318768225746,3.2391853904063206,0
BBB,2014J,694342,F,South Region,HE Qualification,0,60,N,Pass,65.0,False,True,False,0.0,0.8,0.0,0.0,78.87850729517396,3.9628694350916573,0
BBB,2014J,694349,F,Scotland,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,135.8653083028083,3.0029652886795746,0
BBB,2014J,694380,F,Ireland,HE Qualification,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694404,F,East Anglian Region,Lower Than A Level,0,60,N,Fail,95.0,True,False,False,0.0,0.2,0.0,0.0,28.217687074829932,1.9515306122448979,0
BBB,2014J,694448,F,East Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694458,F,London Region,A Level or Equivalent,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694473,F,Ireland,Lower Than A Level,0,60,N,Pass,85.0,False,True,False,0.0,0.8,0.0,0.0,124.77225259321558,2.5213122605363987,0
BBB,2014J,694476,M,Ireland,A Level or Equivalent,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694490,F,Ireland,A Level or Equivalent,0,60,N,Pass,55.0,False,True,False,0.0,0.8,0.0,0.0,83.33906349206349,3.324063492063492,0
BBB,2014J,694526,F,Ireland,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,0.8,0.0,0.0,69.6537518037518,2.7399891774891776,0
BBB,2014J,694554,F,East Anglian Region,A Level or Equivalent,0,120,Y,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694561,F,East Midlands Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,77.35123635661161,4.340595318587205,0
BBB,2014J,694576,F,East Anglian Region,A Level or Equivalent,0,60,N,Fail,75.0,False,True,False,0.0,0.8,0.0,0.0,85.42482177666389,3.129047619047619,0
BBB,2014J,694616,F,South Region,Lower Than A Level,0,120,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694682,F,East Midlands Region,Lower Than A Level,0,180,Y,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694706,F,North Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,32.074500768049155,3.9865591397849465,0
BBB,2014J,694792,F,East Anglian Region,Lower Than A Level,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,79.9335326953748,2.7955741626794257,0
BBB,2014J,694823,M,Scotland,HE Qualification,0,60,N,Pass,95.0,True,False,False,0.0,0.8,0.0,0.0,91.97310924369748,3.384873949579832,0
BBB,2014J,694857,F,South Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,0.2,0.0,0.0,43.32532051282051,1.3669871794871793,0
BBB,2014J,694951,M,Yorkshire Region,A Level or Equivalent,0,120,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694974,F,West Midlands Region,Lower Than A Level,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,694981,M,Ireland,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,56.89780952380952,2.403190476190476,0
BBB,2014J,694983,F,West Midlands Region,Lower Than A Level,0,60,N,Pass,95.0,False,True,False,0.0,0.8,0.0,0.0,94.58010632403183,5.083990382164097,0
BBB,2014J,695001,M,Ireland,Lower Than A Level,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,109.49240503857045,2.468071802883833,0
BBB,2014J,695014,F,Ireland,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,144.3927183927184,3.4528749028749033,0
BBB,2014J,695015,F,Ireland,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0
BBB,2014J,695021,F,Ireland,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,114.88727795193311,2.734796238244514,0
BBB,2014J,695027,F,Ireland,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,117.95693175137619,1.9387793276682166,0
BBB,2014J,695031,F,Ireland,HE Qualification,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,114.17519563769564,2.836534299034299,0
BBB,2014J,695035,M,Ireland,A Level or Equivalent,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695044,F,Ireland,A Level or Equivalent,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,82.86669396479928,3.7212152758499437,0
BBB,2014J,695047,F,Ireland,Lower Than A Level,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,123.58210059171597,2.9743836291913217,0
BBB,2014J,695049,M,Ireland,Lower Than A Level,0,60,Y,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,52.25,1.5,0
BBB,2014J,695051,F,Ireland,A Level or Equivalent,0,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695054,F,Ireland,A Level or Equivalent,0,60,N,Distinction,15.0,True,False,False,0.0,1.0,0.0,0.0,104.32465417224455,3.992992170703014,0
BBB,2014J,695070,F,Ireland,Lower Than A Level,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,188.3969975490196,7.302849264705882,0
BBB,2014J,695075,F,Ireland,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,90.31799588256355,2.917425259577515,0
BBB,2014J,695084,F,Ireland,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,82.92790643601191,2.859872581845238,0
BBB,2014J,695125,F,Ireland,Lower Than A Level,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695144,F,Ireland,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,127.28760683760683,2.4927350427350423,0
BBB,2014J,695148,F,Ireland,Lower Than A Level,0,60,N,Pass,75.0,True,False,False,0.0,0.8,0.0,0.0,101.26917937135329,2.381226864922517,0
BBB,2014J,695186,F,Wales,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,0.0,0.0,0.0,19.0,1.75,0
BBB,2014J,695205,M,Ireland,A Level or Equivalent,0,60,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,122.6937123474738,3.793130186350944,0
BBB,2014J,695235,F,Ireland,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,128.86378118660727,2.7203815240047127,0
BBB,2014J,695247,F,Ireland,A Level or Equivalent,0,60,N,Distinction,45.0,False,True,False,0.0,1.0,0.0,0.0,116.9193854501818,5.124446275794107,0
BBB,2014J,695256,F,Ireland,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,71.56593406593407,2.5109890109890105,0
BBB,2014J,695259,M,Ireland,A Level or Equivalent,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,108.6234787243408,3.5086103551620793,0
BBB,2014J,695278,F,Ireland,Lower Than A Level,0,60,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,97.17130361300389,5.773081381481919,0
BBB,2014J,695298,M,London Region,Lower Than A Level,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695356,F,South Region,Lower Than A Level,0,60,Y,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695405,F,South East Region,Lower Than A Level,0,60,Y,Fail,45.0,False,True,False,0.0,0.4,0.0,0.0,67.22093023255815,3.2408998988877653,0
BBB,2014J,695411,F,South Region,Lower Than A Level,0,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695434,F,East Midlands Region,HE Qualification,0,60,N,Fail,75.0,True,False,False,0.0,0.8,0.0,0.0,85.73933348146151,3.015925616098626,0
BBB,2014J,695461,M,Ireland,Lower Than A Level,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695475,F,Ireland,A Level or Equivalent,0,60,N,Distinction,5.0,False,True,False,0.0,1.0,0.0,0.0,138.41259083378168,2.497894424915102,0
BBB,2014J,695484,M,Ireland,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,96.4182251082251,2.1013636363636365,0
BBB,2014J,695510,F,Ireland,A Level or Equivalent,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,104.17789193302892,2.949456897744569,0
BBB,2014J,695516,F,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695528,F,Ireland,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695535,F,Ireland,Lower Than A Level,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,115.14979091995221,2.847685185185185,0
BBB,2014J,695613,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,0.8,0.0,0.0,108.13509316770185,3.1956521739130435,0
BBB,2014J,695631,M,North Western Region,A Level or Equivalent,0,60,Y,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,77.89929387881195,3.3079129705635735,0
BBB,2014J,695654,F,South Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,0.8,0.0,0.0,96.00900202856724,1.963992931384236,0
BBB,2014J,695695,F,North Western Region,HE Qualification,0,60,N,Withdrawn,75.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695941,F,London Region,No Formal quals,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695972,F,Ireland,A Level or Equivalent,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,110.68793103448276,3.601313628899836,0
BBB,2014J,695981,F,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,695982,F,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696007,F,East Anglian Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,101.17996000376066,4.056318985812708,0
BBB,2014J,696152,F,London Region,Lower Than A Level,0,60,N,Pass,25.0,False,True,False,0.0,1.0,0.0,0.0,115.62598774045055,1.7116178013905285,0
BBB,2014J,696203,M,Ireland,Lower Than A Level,0,60,N,Pass,15.0,False,True,False,0.0,0.6,0.0,0.0,73.42756130942405,3.7008900806286427,0
BBB,2014J,696301,F,South West Region,A Level or Equivalent,0,60,N,Pass,35.0,False,True,False,0.0,0.8,0.0,0.0,74.4960970464135,3.3854731766124173,0
BBB,2014J,696316,F,North Region,A Level or Equivalent,0,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696348,F,South West Region,Lower Than A Level,0,60,Y,Fail,5.0,False,True,False,0.0,0.2,0.0,0.0,6.358333333333333,1.4996031746031746,0
BBB,2014J,696440,F,Ireland,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,79.88639846743295,2.218582375478927,0
BBB,2014J,696481,F,West Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696527,M,Wales,Lower Than A Level,0,120,Y,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696569,F,Ireland,Lower Than A Level,0,60,N,Fail,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0
BBB,2014J,696595,M,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696616,F,South East Region,HE Qualification,0,120,N,Pass,75.0,False,True,False,0.0,1.0,0.0,0.0,87.92851172130382,2.6220463248342205,0
BBB,2014J,696634,F,South Region,A Level or Equivalent,0,60,Y,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696684,F,North Western Region,Lower Than A Level,0,120,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,138.12038541168977,2.4630952380952382,0
BBB,2014J,696692,F,Wales,A Level or Equivalent,0,60,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696716,M,East Anglian Region,Lower Than A Level,0,120,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696724,F,North Western Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,0.8,0.0,0.0,81.6649825783972,4.443060394889663,0
BBB,2014J,696799,F,London Region,HE Qualification,0,60,N,Fail,25.0,True,False,False,0.0,0.2,0.0,0.0,52.42857142857143,1.4285714285714286,0
BBB,2014J,696803,F,South West Region,HE Qualification,0,120,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,696804,F,Wales,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,123.08621399176954,1.817318244170096,0
BBB,2014J,696844,F,East Anglian Region,HE Qualification,0,120,N,Pass,55.0,True,False,False,0.0,0.8,0.0,0.0,90.5108843537415,2.1158892128279883,0
BBB,2014J,696850,F,Wales,HE Qualification,0,120,N,Distinction,75.0,True,False,False,0.0,0.8,0.0,0.0,104.76385225885227,2.751874236874237,0
BBB,2014J,696890,F,Scotland,A Level or Equivalent,0,120,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697065,F,South East Region,Lower Than A Level,0,60,Y,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697119,F,South Region,A Level or Equivalent,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697136,F,South East Region,Lower Than A Level,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697148,F,Wales,A Level or Equivalent,0,60,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697298,F,Yorkshire Region,A Level or Equivalent,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697319,F,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,45.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697337,F,East Anglian Region,No Formal quals,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697345,F,North Region,A Level or Equivalent,0,60,N,Fail,35.0,True,False,False,0.0,0.4,0.0,0.0,50.57791806958474,2.37334455667789,0
BBB,2014J,697417,M,West Midlands Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,119.65456492253618,2.7309806190646686,0
BBB,2014J,697428,M,East Midlands Region,Lower Than A Level,0,60,N,Fail,75.0,False,True,False,0.0,0.8,0.0,0.0,125.16818181818181,3.4818181818181815,0
BBB,2014J,697514,F,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697525,M,South Region,Lower Than A Level,0,60,N,Fail,85.0,False,True,False,0.0,0.4,0.0,0.0,18.413725490196075,2.584803921568627,0
BBB,2014J,697542,F,North Western Region,Lower Than A Level,0,60,N,Fail,15.0,True,False,False,0.0,0.4,0.0,0.0,15.989583333333334,2.3854166666666665,0
BBB,2014J,697561,F,East Anglian Region,Lower Than A Level,0,60,N,Fail,65.0,True,False,False,0.0,0.8,0.0,0.0,67.02111601678615,2.9878569971440228,0
BBB,2014J,697562,F,North Region,Lower Than A Level,0,120,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,72.8375,2.854624118165785,0
BBB,2014J,697574,M,South Region,A Level or Equivalent,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,163.16176606564957,1.9683079056865465,0
BBB,2014J,697578,F,West Midlands Region,A Level or Equivalent,0,60,N,Distinction,45.0,True,False,False,0.0,0.8,0.0,0.0,106.59467736467737,3.3080688605688606,0
BBB,2014J,697649,F,North Western Region,Lower Than A Level,0,60,N,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,107.69666052501468,2.9700963350947127,0
BBB,2014J,697653,F,Scotland,A Level or Equivalent,0,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697754,F,South West Region,A Level or Equivalent,0,120,N,Distinction,45.0,False,True,False,0.0,0.8,0.0,0.0,81.07970098447188,3.0299549127371517,0
BBB,2014J,697857,F,South West Region,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,0.8,0.0,0.0,94.13657924762576,2.7640285747843887,0
BBB,2014J,697868,F,London Region,A Level or Equivalent,0,150,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697893,F,East Anglian Region,Lower Than A Level,0,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697909,F,South Region,Lower Than A Level,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB,2014J,697912,M,North Western Region,Lower Than A Level,0,120,N,Fail,85.0,False,True,False,0.0,0.2,0.0,0.0,-0.06349206349206347,3.1893424036281184,0
