code_module;code_presentation;id_student;gender;region;highest_education;num_of_prev_attempts;studied_credits;disability;imd_band_numeric;age_0-35;age_35-55;age_55<=;weighted_grade;pass_rate;exam_taken;exam_score_filled;date;sum_click;withdrawn
EEE;2014J;650927;M;Scotland;A Level or Equivalent;0;90;N;55.0;True;False;False;0.0;1.0;0.0;0.0;133.09077039906046;3.378978299614657;0
BBB;2014J;125535;F;Scotland;A Level or Equivalent;2;120;N;35.0;False;True;False;0.0;0.8;0.0;0.0;82.4171130952381;1.6341517857142858;0
BBB;2013B;92274;F;East Anglian Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;205218;M;Scotland;Lower Than A Level;0;50;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;1907755;F;Scotland;HE Qualification;0;90;N;55.0;False;True;False;0.0;1.0;0.0;0.0;91.18086466149528;3.5983072300563665;0
DDD;2013J;138715;M;South East Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013B;1470291;F;South West Region;HE Qualification;0;60;N;75.0;False;True;False;0.0;0.9230769230769231;1.0;49.0;80.50394204556139;1.423831084675164;0
DDD;2013J;543481;M;East Anglian Region;Lower Than A Level;0;90;N;45.0;True;False;False;0.0;0.5;1.0;40.0;90.36611447053231;1.8298013136677351;0
DDD;2014B;630073;M;Scotland;HE Qualification;0;60;N;5.0;True;False;False;0.0;1.0;1.0;71.0;85.77216174044632;1.7040130673109397;0
EEE;2013J;595182;M;Scotland;HE Qualification;0;90;N;75.0;True;False;False;0.0;1.0;0.0;0.0;97.84770153046888;3.5330095947928926;0
BBB;2014B;421326;F;Wales;Lower Than A Level;0;120;N;15.0;True;False;False;0.0;0.7272727272727273;0.0;0.0;96.03703703703702;2.882716049382716;0
BBB;2013B;74695;F;North Region;Lower Than A Level;0;90;N;45.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;91.50799895721909;1.7096509154646626;0
FFF;2013J;596146;M;South East Region;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;412263;M;Ireland;HE Qualification;0;60;N;47.115494568324756;True;False;False;0.0;0.9166666666666666;0.0;0.0;91.04515972243988;3.7355251326771586;0
FFF;2014B;619001;M;Yorkshire Region;Lower Than A Level;0;120;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;2218693;M;South West Region;Lower Than A Level;0;120;Y;95.0;True;False;False;0.0;1.0;0.0;0.0;93.74949343342173;3.9341605182178774;0
BBB;2014J;685900;M;Scotland;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;0.2;0.0;0.0;20.67066163003663;1.9444711538461539;0
CCC;2014J;367510;M;London Region;A Level or Equivalent;0;150;Y;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2013J;568539;F;South Region;A Level or Equivalent;0;30;Y;45.0;True;False;False;0.0;0.8888888888888888;0.0;0.0;76.39935088240068;2.1319737341176124;0
FFF;2013J;573173;M;South Region;Lower Than A Level;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;70.52968905825357;3.489209728741987;0
GGG;2014B;24186;F;Yorkshire Region;Lower Than A Level;0;30;Y;15.0;True;False;False;0.0;0.8888888888888888;0.0;0.0;115.74301242236025;1.8897243107769424;0
BBB;2013B;544848;F;South East Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;119.23647406805301;1.496715888821152;0
BBB;2014B;633231;F;North Region;Lower Than A Level;0;60;N;5.0;True;False;False;0.0;0.7404752923425123;0.0;0.0;-5.9;01.февр;0
CCC;2014J;626463;M;East Anglian Region;A Level or Equivalent;0;120;Y;85.0;True;False;False;0.0;0.875;1.0;70.0;99.85153846153845;2.131282051282051;0
EEE;2013J;544791;M;Scotland;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.75;0.0;0.0;103.53689217716071;3.2373147809848577;0
AAA;2014J;164944;F;East Anglian Region;A Level or Equivalent;0;60;Y;45.0;True;False;False;0.0;1.0;0.0;0.0;103.92803961576229;2.3504867560889844;0
EEE;2014J;546400;F;Scotland;A Level or Equivalent;2;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;2141085;F;South Region;Lower Than A Level;0;90;N;95.0;True;False;False;0.0;1.0;0.0;0.0;116.06561793361092;4.453828393036843;0
FFF;2014J;622899;M;London Region;Post Graduate Qualification;1;90;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014J;676739;F;South East Region;A Level or Equivalent;0;30;N;25.0;False;True;False;0.0;0.7862398822663723;0.0;0.0;-7.625;янв.25;0
EEE;2014J;656010;M;Scotland;Lower Than A Level;0;30;N;45.0;True;False;False;0.0;0.75;0.0;0.0;108.17191622993761;3.5704412677340485;0
EEE;2013J;572659;M;London Region;Lower Than A Level;0;90;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;551688;M;East Anglian Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;64.10711904154057;3.881632763624829;0
DDD;2014B;555132;M;South Region;A Level or Equivalent;0;60;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;482280;M;East Anglian Region;Lower Than A Level;0;60;N;95.0;True;False;False;0.0;1.0;1.0;72.0;118.5083966594176;2.412214690112388;0
AAA;2013J;331358;F;South Region;HE Qualification;0;60;N;95.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;522007;M;East Anglian Region;Lower Than A Level;1;60;N;25.0;True;False;False;0.0;0.8333333333333334;0.0;0.0;86.42760721055987;3.162264896786086;0
EEE;2013J;560876;M;West Midlands Region;Lower Than A Level;0;60;N;45.0;True;False;False;0.0;1.0;0.0;0.0;99.90067765063941;3.5124927879364845;0
DDD;2013J;2668945;M;Scotland;A Level or Equivalent;1;60;N;55.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;697525;M;South Region;Lower Than A Level;0;60;N;85.0;False;True;False;0.0;0.4;0.0;0.0;18.413725490196075;2.584803921568627;0
DDD;2014J;110524;M;Ireland;Lower Than A Level;0;60;N;55.0;False;True;False;0.0;1.0;1.0;44.0;108.64728469094537;1.789347485575538;0
CCC;2014B;555953;M;South Region;Lower Than A Level;0;30;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;578850;M;West Midlands Region;A Level or Equivalent;0;90;N;15.0;True;False;False;0.0;1.0;1.0;67.0;89.93180065965781;1.3850113378684807;0
DDD;2013J;177354;F;Wales;Lower Than A Level;1;90;N;85.0;True;False;False;0.0;1.0;1.0;76.0;126.38353643056614;2.1564948802572568;0
FFF;2013J;2393261;M;North Western Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;1.0;0.0;0.0;117.62120317122786;2.2531065868571085;0
BBB;2013J;594697;F;West Midlands Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;0.18181818181818182;0.0;0.0;14.930555555555557;1.361111111111111;0
BBB;2014J;592262;M;South West Region;Lower Than A Level;1;60;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2013J;594816;F;East Midlands Region;A Level or Equivalent;0;30;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0
FFF;2013J;343419;F;South East Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;7.672113649437823;2.127506892410603;0
CCC;2014J;1881041;F;East Midlands Region;Lower Than A Level;0;150;N;75.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;530270;M;South Region;A Level or Equivalent;1;180;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;687444;F;West Midlands Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;603620;F;London Region;A Level or Equivalent;0;60;N;45.0;True;False;False;0.0;0.75;1.0;66.0;114.3148737173646;2.323499220984411;0
FFF;2013J;276808;F;North Western Region;A Level or Equivalent;1;60;N;15.0;True;False;False;0.0;1.0;0.0;0.0;100.52009383432066;3.1961464527214014;0
BBB;2013J;595925;F;South West Region;A Level or Equivalent;0;60;N;85.0;False;True;False;0.0;1.0;0.0;0.0;118.22250687509047;2.5469065572219067;0
FFF;2013B;534892;M;Ireland;A Level or Equivalent;0;90;N;45.0;True;False;False;0.0;1.0;0.0;0.0;84.17559786858429;3.761787123466703;0
DDD;2013J;1517755;M;South Region;A Level or Equivalent;0;60;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;2498388;F;North Region;Lower Than A Level;0;30;Y;47.115494568324756;True;False;False;0.0;0.875;1.0;78.0;108.77341174983833;2.080011807214023;0
DDD;2014B;504089;M;North Western Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0
BBB;2013B;555263;F;South West Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;110.35047217749424;2.1663059906626083;0
DDD;2014J;2196923;M;South Region;A Level or Equivalent;0;60;N;65.0;False;True;False;0.0;1.0;1.0;87.0;48.25244850465439;1.773029312735195;0
FFF;2014B;104316;M;London Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.5;0.0;0.0;96.7063969227218;1.5728170513057804;0
BBB;2014B;327003;F;South Region;HE Qualification;0;90;N;85.0;True;False;False;0.0;1.0;0.0;0.0;123.50902558610926;2.6053156838901876;0
CCC;2014J;609031;F;East Anglian Region;Lower Than A Level;0;90;N;75.0;True;False;False;0.0;1.0;1.0;68.0;150.62468669953904;2.7610909510500607;0
BBB;2013J;591410;F;Yorkshire Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.5454545454545454;0.0;0.0;28.82356902356902;2.0872053872053873;0
EEE;2013J;573244;M;South East Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;599468;M;North Western Region;Lower Than A Level;0;60;N;85.0;True;False;False;0.0;1.0;0.0;0.0;98.79738822191023;3.534206354299537;0
FFF;2014J;261863;M;Scotland;Lower Than A Level;0;120;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;601949;M;Scotland;HE Qualification;0;30;N;45.0;False;True;False;0.0;0.75;1.0;40.0;90.30090958849578;2.475010200527442;0
GGG;2014B;619945;F;London Region;A Level or Equivalent;0;30;Y;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;647735;F;Wales;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;36.80277777777778;2.966666666666667;0
FFF;2013J;583236;M;South West Region;HE Qualification;0;60;N;75.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;94.99744689134396;4.182483227556757;0
FFF;2014B;584884;M;Yorkshire Region;Lower Than A Level;0;60;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;2535788;F;Yorkshire Region;A Level or Equivalent;2;60;N;15.0;False;True;False;0.0;0.18181818181818182;0.0;0.0;9.570648946412954;2.0535928898492566;0
CCC;2014B;551604;M;South Region;A Level or Equivalent;0;30;N;65.0;False;True;False;0.0;0.75;1.0;14.0;76.92385110450273;2.789360673774197;0
BBB;2014B;624046;F;Yorkshire Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;0.8181818181818182;0.0;0.0;130.4077900930487;1.6064326765188832;0
DDD;2013J;519211;M;Yorkshire Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.3333333333333333;0.0;0.0;69.78816624895572;2.018236215538847;0
DDD;2013J;2198952;M;Ireland;A Level or Equivalent;0;60;N;47.115494568324756;False;True;False;0.0;0.8333333333333334;1.0;82.0;145.74794534413226;1.8266770110993507;0
GGG;2013J;511571;F;North Western Region;A Level or Equivalent;0;30;N;15.0;True;False;False;0.0;1.0;0.0;0.0;129.25992289923136;3.1608300859144185;0
EEE;2013J;573593;M;East Midlands Region;A Level or Equivalent;0;60;N;35.0;False;True;False;0.0;1.0;0.0;0.0;100.43016872231343;4.116170185137157;0
FFF;2014J;585301;M;North Region;A Level or Equivalent;1;120;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;578439;F;Yorkshire Region;Lower Than A Level;0;60;N;95.0;True;False;False;0.0;0.6;0.0;0.0;133.60049019607845;1.911764705882353;0
BBB;2014J;2688945;F;South Region;HE Qualification;0;60;N;45.0;False;True;False;0.0;1.0;0.0;0.0;91.30805699556895;2.5680968654367824;0
EEE;2014J;2639115;M;South Region;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;106.52047229333856;4.781490479791642;0
BBB;2013J;604752;F;North Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;0.09090909090909091;0.0;0.0;21.08931818181818;1.7866666666666666;0
CCC;2014J;523334;M;East Anglian Region;Lower Than A Level;0;30;N;45.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;654169;M;North Region;Lower Than A Level;0;60;N;47.115494568324756;True;False;False;0.0;0.8333333333333334;0.0;0.0;120.93139806500845;3.4799558375538764;0
BBB;2013J;595509;M;South Region;A Level or Equivalent;0;120;N;25.0;True;False;False;0.0;0.18181818181818182;0.0;0.0;42.44444444444444;1.9388888888888889;0
EEE;2014J;656825;F;East Anglian Region;A Level or Equivalent;0;120;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;519936;M;North Western Region;Lower Than A Level;0;150;N;95.0;True;False;False;0.0;1.0;0.0;0.0;111.31111779685368;4.128289452483001;0
FFF;2013J;574315;M;North Western Region;A Level or Equivalent;0;120;N;5.0;False;True;False;0.0;1.0;0.0;0.0;72.76741873943769;2.441777142776642;0
FFF;2014B;630038;M;North Western Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.08333333333333333;0.0;0.0;9.78043758043758;3.1483268983268986;0
GGG;2013J;611580;F;East Midlands Region;A Level or Equivalent;0;60;N;45.0;True;False;False;0.0;1.0;0.0;0.0;118.99713737468672;3.013890194235589;0
CCC;2014B;603477;M;East Anglian Region;HE Qualification;0;60;N;75.0;True;False;False;0.0;1.0;1.0;66.0;114.2655784506486;2.0410136976182383;0
EEE;2014J;67539;M;Ireland;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;1.0;0.0;0.0;85.63038707678358;3.942945269880343;0
DDD;2014B;607462;M;North Region;Lower Than A Level;0;60;N;55.0;True;False;False;0.0;0.6666666666666666;1.0;36.0;75.63326914098973;2.327952847805789;0
BBB;2014B;631766;F;Scotland;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;0.0;0.0;98.3413070141869;2.1541032050096924;0
EEE;2014J;634957;M;London Region;Lower Than A Level;0;60;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;556824;M;Scotland;HE Qualification;0;60;N;75.0;False;True;False;0.0;1.0;1.0;88.0;100.61049583993999;1.9781328320802005;0
FFF;2013J;580702;M;London Region;HE Qualification;0;120;N;85.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;108.68630628630629;3.4664187664187662;0
GGG;2013J;339853;F;South West Region;Lower Than A Level;0;30;Y;45.0;True;False;False;0.0;1.0;0.0;0.0;116.10390895821931;2.1311853068174904;0
EEE;2013J;557147;M;South East Region;A Level or Equivalent;0;120;N;95.0;True;False;False;0.0;0.75;0.0;0.0;88.8523311264305;3.189045192212894;0
GGG;2013J;598107;F;South West Region;Lower Than A Level;0;30;N;35.0;True;False;False;0.0;1.0;0.0;0.0;118.69658826735098;2.8480570042010718;0
CCC;2014J;691550;M;South East Region;Post Graduate Qualification;0;90;N;45.0;False;True;False;0.0;1.0;1.0;98.0;79.98805102472596;1.7090104556314343;0
BBB;2014J;696684;F;North Western Region;Lower Than A Level;0;120;N;55.0;True;False;False;0.0;1.0;0.0;0.0;138.12038541168977;2.4630952380952382;0
FFF;2014J;569876;M;North Region;HE Qualification;0;90;N;47.115494568324756;True;False;False;0.0;1.0;0.0;0.0;106.92031373373096;3.346560987208888;0
CCC;2014B;587906;M;East Midlands Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.5;1.0;82.0;94.75185040242351;1.9969111724844437;0
BBB;2014B;600259;F;South East Region;Lower Than A Level;0;120;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;632451;F;South East Region;A Level or Equivalent;0;60;N;65.0;False;True;False;0.0;0.5;1.0;88.0;143.1538975049729;3.1237980937753207;0
DDD;2013J;522777;M;South West Region;A Level or Equivalent;1;60;N;45.0;True;False;False;0.0;0.8333333333333334;1.0;71.0;141.96990206392724;1.4795266520109287;0
CCC;2014J;675477;F;Wales;Lower Than A Level;0;30;Y;35.0;True;False;False;0.0;0.75;1.0;66.0;137.4783708969691;2.6271116227600486;0
GGG;2014J;646857;F;South Region;Lower Than A Level;0;30;N;55.0;True;False;False;0.0;1.0;0.0;0.0;130.06003442129202;3.1047514190095433;0
FFF;2013B;544055;M;South East Region;HE Qualification;0;210;N;25.0;True;False;False;0.0;1.0;0.0;0.0;85.26461393800378;3.2871675723437694;0
BBB;2013B;543630;F;North Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.6363636363636364;0.0;0.0;28.424158678622966;1.5126971243042673;0
FFF;2013B;395463;M;West Midlands Region;HE Qualification;2;180;N;55.0;True;False;False;0.0;0.8333333333333334;0.0;0.0;113.95061246577941;3.456982904747478;0
CCC;2014B;548509;M;London Region;HE Qualification;0;30;N;75.0;False;True;False;0.0;1.0;1.0;100.0;75.88872568666852;1.9294294672798846;0
CCC;2014J;654095;M;East Anglian Region;Lower Than A Level;0;120;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0
GGG;2014B;191235;F;East Anglian Region;Lower Than A Level;0;30;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;589843;M;London Region;Lower Than A Level;0;60;N;35.0;True;False;False;0.0;0.08333333333333333;0.0;0.0;19.300711951447248;1.6280345471521942;0
FFF;2014B;625828;M;East Anglian Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;559540;M;London Region;A Level or Equivalent;0;150;N;35.0;True;False;False;0.0;0.6666666666666666;1.0;33.0;62.50546331526961;1.7021535544537965;0
EEE;2014B;2619011;M;Yorkshire Region;A Level or Equivalent;0;60;N;75.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;521069;M;South Region;A Level or Equivalent;0;60;N;15.0;False;True;False;0.0;0.7314562719968125;0.0;0.0;0.7515151515151516;3.0775252525252528;0
FFF;2013J;604581;F;North Western Region;A Level or Equivalent;0;90;N;15.0;True;False;False;0.0;0.16666666666666666;0.0;0.0;34.489947089947094;2.9296296296296296;0
FFF;2014B;597359;F;South Region;HE Qualification;0;60;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013B;559410;M;Ireland;HE Qualification;0;60;N;55.0;True;False;False;0.0;0.38461538461538464;0.0;0.0;43.28793706293706;2.021911421911422;0
DDD;2013B;500136;F;Ireland;A Level or Equivalent;0;120;N;5.0;True;False;False;0.0;0.9230769230769231;1.0;69.0;100.26893738462863;1.7680928773868234;0
BBB;2014J;512493;M;London Region;A Level or Equivalent;0;120;N;15.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;685843;M;Scotland;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;1.0;1.0;73.0;118.83234186144114;1.4876765519983903;0
DDD;2014J;563847;F;Ireland;Lower Than A Level;1;60;N;25.0;True;False;False;0.0;0.5;0.0;0.0;133.22222222222223;1.2222222222222223;0
AAA;2013J;242793;M;London Region;HE Qualification;0;60;N;25.0;False;True;False;13.февр;1.0;0.0;0.0;79.93966318234611;2.2976117886178864;0
BBB;2013J;2473780;F;Scotland;HE Qualification;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;121.04983584801879;1.8998722164848538;0
EEE;2013J;2681277;M;London Region;HE Qualification;0;170;N;35.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;611561;F;Scotland;A Level or Equivalent;0;30;N;75.0;True;False;False;0.0;0.5;0.0;0.0;40.08502992105933;3.049713521772345;0
FFF;2014J;619321;M;West Midlands Region;Lower Than A Level;0;60;N;65.0;True;False;False;0.0;1.0;0.0;0.0;99.39163991285417;3.5390390597460866;0
EEE;2014J;643118;M;South Region;HE Qualification;0;60;N;55.0;True;False;False;0.0;1.0;0.0;0.0;117.46775630659194;3.799671984591676;0
GGG;2014J;684169;F;South West Region;HE Qualification;0;30;N;35.0;False;True;False;0.0;0.7777777777777778;0.0;0.0;139.52599206349205;4.500256769374416;0
BBB;2014J;642439;F;Ireland;Lower Than A Level;0;120;N;47.115494568324756;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014B;540909;M;West Midlands Region;A Level or Equivalent;1;120;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
AAA;2014J;639053;M;North Region;A Level or Equivalent;0;120;N;65.0;True;False;False;0.0;1.0;0.0;0.0;58.794056372549015;2.4631127450980395;0
DDD;2014J;679255;M;North Western Region;Lower Than A Level;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;1860171;M;East Anglian Region;HE Qualification;0;30;N;55.0;False;True;False;0.0;1.0;0.0;0.0;97.47256538211549;2.0513821248196247;0
EEE;2013J;446324;M;Scotland;A Level or Equivalent;0;60;Y;95.0;True;False;False;0.0;1.0;0.0;0.0;96.92150882678972;3.404828327904437;0
DDD;2014J;651048;M;North Region;A Level or Equivalent;0;60;Y;45.0;True;False;False;0.0;0.7706143424433542;0.665031534688157;42.11072179397337;02.май;1.1818181818181819;0
FFF;2014J;683403;M;Wales;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;1.0;0.0;0.0;103.52072733600225;3.081997373136035;0
FFF;2014J;656791;M;London Region;A Level or Equivalent;0;90;N;15.0;False;True;False;0.0;1.0;0.0;0.0;93.90617069871278;2.9201144566340598;0
BBB;2014J;559685;F;Scotland;HE Qualification;1;60;N;25.0;False;True;False;0.0;0.2;0.0;0.0;19.443627450980394;2.639705882352941;0
FFF;2013B;537028;M;Scotland;Lower Than A Level;0;75;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;582554;M;Ireland;Lower Than A Level;0;120;N;47.115494568324756;True;False;False;0.0;1.0;1.0;49.0;112.68664560352595;1.5767896712341156;0
GGG;2013J;573554;F;South East Region;Lower Than A Level;0;30;N;25.0;True;False;False;0.0;0.7777777777777778;0.0;0.0;171.66906693711968;2.500690621076017;0
BBB;2014J;2459279;F;South East Region;A Level or Equivalent;0;120;N;65.0;False;True;False;0.0;0.7303959843837144;0.0;0.0;11.833333333333334;1.962962962962963;0
DDD;2014J;598303;M;London Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;76.5810606060606;2.3780808080808082;0
EEE;2014J;583719;M;South East Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;95.28349991535832;3.5032092430884396;0
BBB;2013J;484135;F;London Region;HE Qualification;1;60;N;75.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;183.83087027914615;1.8606732348111659;0
