,code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click
5468,BBB,2014B,605672,F,West Midlands Region,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,112.05855230041276,1.898990737944226
5469,BBB,2014B,605693,F,East Anglian Region,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,71.54131241565452,2.1043498168498167
5470,BBB,2014B,605771,F,West Midlands Region,A Level or Equivalent,0,120,Y,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5471,BBB,2014B,605956,F,Yorkshire Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5472,BBB,2014B,605971,F,North Western Region,A Level or Equivalent,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5473,BBB,2014B,605996,F,Ireland,A Level or Equivalent,0,120,N,Pass,55.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,78.74074074074073,1.5399787209569815
5474,BBB,2014B,606069,F,Wales,Lower Than A Level,1,120,N,Pass,35.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,140.1378861788618,1.881567944250871
5475,BBB,2014B,606075,F,Ireland,Lower Than A Level,0,60,N,Fail,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5476,BBB,2014B,606155,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5477,BBB,2014B,606313,F,Scotland,HE Qualification,0,75,Y,Pass,65.0,False,True,False,0.0,1.0,0.0,0.0,97.32303501203744,1.7701046826219995
5478,BBB,2014B,606335,F,North Western Region,A Level or Equivalent,0,120,Y,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5479,BBB,2014B,606501,F,West Midlands Region,A Level or Equivalent,1,120,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5480,BBB,2014B,606529,M,West Midlands Region,A Level or Equivalent,0,120,N,Fail,95.0,True,False,False,0.0,0.3636363636363636,0.0,0.0,41.11263736263736,1.853846153846154
5481,BBB,2014B,606634,F,East Midlands Region,Lower Than A Level,0,90,N,Pass,35.0,False,True,False,0.0,1.0,0.0,0.0,111.49712962962964,1.5949206349206348
5482,BBB,2014B,606690,F,Yorkshire Region,HE Qualification,0,120,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,126.49348337884923,1.4530975226097178
5483,BBB,2014B,607108,F,East Anglian Region,A Level or Equivalent,0,120,N,Fail,45.0,False,True,False,0.0,0.7272727272727273,0.0,0.0,36.43248299319728,1.90140306122449
5484,BBB,2014B,607220,F,Yorkshire Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,107.63012306046014,2.0970037453183523
5485,BBB,2014B,607339,F,North Western Region,A Level or Equivalent,0,120,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5486,BBB,2014B,607380,F,South East Region,A Level or Equivalent,1,120,N,Fail,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5487,BBB,2014B,607436,F,London Region,Lower Than A Level,0,180,Y,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
5488,BBB,2014B,607487,F,East Anglian Region,No Formal quals,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5489,BBB,2014B,607529,F,Scotland,HE Qualification,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,105.41332036913126,1.689282926285268
5490,BBB,2014B,607646,F,London Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5491,BBB,2014B,607678,F,East Anglian Region,No Formal quals,0,60,N,Pass,35.0,True,False,False,0.0,0.7272727272727273,0.0,0.0,104.74802371541502,1.83201581027668
5492,BBB,2014B,607848,F,North Western Region,Lower Than A Level,1,180,N,Fail,25.0,True,False,False,0.0,0.4545454545454545,0.0,0.0,73.14479609086642,1.9764644206342048
5493,BBB,2014B,607953,F,Yorkshire Region,Lower Than A Level,0,60,N,Fail,5.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,110.31258680555555,2.170659722222222
5494,BBB,2014B,607973,F,North Region,HE Qualification,0,120,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5495,BBB,2014B,608060,F,London Region,A Level or Equivalent,1,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5496,BBB,2014B,608104,F,South Region,A Level or Equivalent,0,60,N,Distinction,95.0,False,True,False,0.0,1.0,0.0,0.0,107.87444966170366,1.6911875538648995
5497,BBB,2014B,608110,F,South West Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,44.19822222222222,2.1026666666666665
5498,BBB,2014B,608164,M,South West Region,HE Qualification,0,180,N,Distinction,75.0,False,True,False,0.0,1.0,0.0,0.0,124.334968207223,1.7899510480856289
5499,BBB,2014B,608407,F,North Region,Lower Than A Level,0,120,N,Distinction,25.0,True,False,False,0.0,1.0,0.0,0.0,91.89826747519304,1.512503618768256
5500,BBB,2014B,608774,F,Scotland,Lower Than A Level,0,60,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
5501,BBB,2014B,608961,F,North Western Region,HE Qualification,0,60,N,Fail,15.0,True,False,False,0.0,0.7404752923425123,0.0,0.0,-5.0,2.5686274509803924
5502,BBB,2014B,609282,F,West Midlands Region,Lower Than A Level,1,120,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
5503,BBB,2014B,609422,F,Yorkshire Region,Lower Than A Level,1,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5504,BBB,2014B,609426,F,Wales,Lower Than A Level,0,120,N,Pass,15.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,87.80878294220399,1.4898849396217817
5505,BBB,2014B,609596,F,East Anglian Region,Lower Than A Level,0,60,N,Distinction,65.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,89.64304397334027,2.024426294139891
5506,BBB,2014B,610239,F,East Midlands Region,A Level or Equivalent,0,120,N,Fail,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5507,BBB,2014B,610340,F,Wales,Lower Than A Level,0,60,N,Fail,25.0,False,True,False,0.0,0.4545454545454545,0.0,0.0,8.101785714285715,2.5982142857142856
5508,BBB,2014B,610416,F,South East Region,Lower Than A Level,0,60,N,Pass,35.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,107.92857881567971,2.1066432241447535
5509,BBB,2014B,610494,F,Wales,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5510,BBB,2014B,610531,F,East Midlands Region,Lower Than A Level,0,120,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5511,BBB,2014B,610589,F,East Midlands Region,A Level or Equivalent,0,180,Y,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5512,BBB,2014B,610759,F,South East Region,HE Qualification,1,120,N,Pass,65.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,110.89876389917372,1.9967929267109592
5513,BBB,2014B,610802,F,Wales,A Level or Equivalent,1,120,N,Fail,45.0,False,True,False,0.0,0.3636363636363636,0.0,0.0,101.41919191919192,1.621212121212121
5514,BBB,2014B,611233,M,South East Region,Lower Than A Level,0,60,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
5515,BBB,2014B,611348,F,London Region,HE Qualification,0,90,N,Pass,25.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,129.5009372364498,2.53010396596496
5516,BBB,2014B,611475,F,South East Region,Lower Than A Level,0,60,N,Pass,75.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,61.92268860609378,2.615769248312352
5517,BBB,2014B,611586,F,North Western Region,Lower Than A Level,0,120,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5518,BBB,2014B,611649,F,West Midlands Region,A Level or Equivalent,0,120,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5519,BBB,2014B,611719,F,West Midlands Region,Lower Than A Level,0,60,N,Fail,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5520,BBB,2014B,611732,F,North Western Region,Lower Than A Level,0,120,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5521,BBB,2014B,611816,M,London Region,Lower Than A Level,0,120,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
5522,BBB,2014B,611974,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5523,BBB,2014B,611977,F,East Anglian Region,Lower Than A Level,0,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5524,BBB,2014B,611979,M,West Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5525,BBB,2014B,612082,F,Scotland,HE Qualification,0,60,N,Distinction,55.0,True,False,False,0.0,1.0,0.0,0.0,128.45411501511822,1.5534919247345873
5526,BBB,2014B,612113,F,Wales,A Level or Equivalent,0,60,N,Fail,5.0,False,True,False,0.0,0.7404752923425123,0.0,0.0,-9.0,2.0
5527,BBB,2014B,612120,F,East Midlands Region,Lower Than A Level,0,60,N,Fail,75.0,True,False,False,0.0,0.6363636363636364,0.0,0.0,42.87272940734479,1.5563069409223256
5528,BBB,2014B,612212,F,East Anglian Region,A Level or Equivalent,0,120,Y,Fail,55.0,True,False,False,0.0,0.1818181818181818,0.0,0.0,11.726107804232804,1.6450066137566135
5529,BBB,2014B,612370,F,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,57.11121612007756,1.8173628644896096
5530,BBB,2014B,612395,F,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
5531,BBB,2014B,612396,F,East Anglian Region,A Level or Equivalent,0,60,N,Fail,35.0,True,False,False,0.0,0.7404752923425123,0.0,0.0,10.3,1.45
5532,BBB,2014B,612561,F,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5533,BBB,2014B,612600,F,East Midlands Region,Lower Than A Level,0,60,N,Fail,25.0,True,False,False,0.0,0.4545454545454545,0.0,0.0,36.64259259259259,1.5506172839506174
5534,BBB,2014B,612721,F,South West Region,A Level or Equivalent,0,60,N,Distinction,55.0,False,True,False,0.0,1.0,0.0,0.0,105.38970936627985,1.7513701776435222
5535,BBB,2014B,612756,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,97.37964640372944,2.048700924087146
5536,BBB,2014B,612841,F,Wales,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,113.241341991342,2.5616883116883113
5537,BBB,2014B,612862,F,South Region,A Level or Equivalent,0,60,N,Distinction,95.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,100.4133703178122,2.1302007203135305
5538,BBB,2014B,612919,F,Scotland,A Level or Equivalent,0,75,N,Pass,25.0,False,True,False,0.0,1.0,0.0,0.0,109.78130426087682,1.5602585350589488
5539,BBB,2014B,613038,F,North Western Region,HE Qualification,0,60,N,Pass,55.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,114.3809523809524,2.4047619047619047
5540,BBB,2014B,613047,F,Scotland,Lower Than A Level,0,60,N,Fail,25.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,88.19957983193277,2.0794817927170866
5541,BBB,2014B,613093,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,79.18747077837986,1.9066390960330355
5542,BBB,2014B,613161,F,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5543,BBB,2014B,613162,M,Ireland,A Level or Equivalent,1,120,N,Pass,45.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,156.49167561761547,2.2424812030075185
5544,BBB,2014B,613170,F,South West Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,76.71691767616137,1.755137054821929
5545,BBB,2014B,613199,F,Ireland,A Level or Equivalent,1,120,Y,Pass,5.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,126.8834664246824,2.0673684210526315
5546,BBB,2014B,613205,F,South West Region,A Level or Equivalent,0,60,N,Fail,35.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,74.88424112119763,1.7394887720974677
5547,BBB,2014B,613299,F,West Midlands Region,Lower Than A Level,0,60,N,Fail,25.0,True,False,False,0.0,0.5454545454545454,0.0,0.0,40.05294486215539,2.3831453634085213
5548,BBB,2014B,613355,M,Wales,A Level or Equivalent,0,60,N,Pass,65.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,72.13656898656899,2.6718788156288156
5549,BBB,2014B,613426,F,Wales,Lower Than A Level,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,69.5260461903721,1.5552240875492025
5550,BBB,2014B,613512,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5551,BBB,2014B,613559,F,London Region,HE Qualification,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5552,BBB,2014B,613586,F,East Anglian Region,Lower Than A Level,0,60,N,Fail,95.0,False,True,False,0.0,0.7404752923425123,0.0,0.0,4.0,1.3333333333333333
5553,BBB,2014B,613641,F,Yorkshire Region,HE Qualification,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5554,BBB,2014B,613703,F,Wales,Lower Than A Level,0,75,Y,Fail,5.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,40.65569785265476,1.8649995121406824
5555,BBB,2014B,613718,F,Ireland,A Level or Equivalent,0,120,N,Pass,95.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,77.39114996114996,2.342684537684538
5556,BBB,2014B,613722,F,North Western Region,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,85.0687675070028,2.121743697478992
5557,BBB,2014B,613743,F,Wales,HE Qualification,0,120,N,Pass,75.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,130.71566151578836,1.6900103510671407
5558,BBB,2014B,613791,F,Scotland,A Level or Equivalent,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5559,BBB,2014B,613832,F,Yorkshire Region,Lower Than A Level,0,120,N,Fail,5.0,False,True,False,0.0,0.5454545454545454,0.0,0.0,48.687070105820105,1.914103835978836
5560,BBB,2014B,613842,F,East Anglian Region,A Level or Equivalent,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5561,BBB,2014B,613856,F,North Western Region,Lower Than A Level,0,60,N,Pass,15.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,45.47136441761513,1.784932437625326
5562,BBB,2014B,613864,F,East Anglian Region,No Formal quals,0,60,N,Fail,25.0,True,False,False,0.0,0.7404752923425123,0.0,0.0,61.0,1.5
5563,BBB,2014B,613874,F,East Anglian Region,HE Qualification,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,107.71026785714284,2.410639880952381
5564,BBB,2014B,613881,F,Yorkshire Region,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,78.6059394620849,1.7149141392880551
5565,BBB,2014B,613896,F,East Midlands Region,HE Qualification,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5566,BBB,2014B,613932,F,Wales,Lower Than A Level,0,60,N,Fail,85.0,True,False,False,0.0,0.0909090909090909,0.0,0.0,19.3,1.4
5567,BBB,2014B,613946,F,East Midlands Region,Lower Than A Level,0,60,N,Pass,95.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,94.85302833740332,1.5670035018993351
5568,BBB,2014B,613983,F,North Western Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5569,BBB,2014B,614039,F,Wales,A Level or Equivalent,0,60,N,Pass,45.0,False,True,False,0.0,0.9090909090909092,0.0,0.0,85.87644730449352,1.9324238531171307
5570,BBB,2014B,614117,F,East Anglian Region,HE Qualification,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,86.37787114845939,1.6634728706297333
5571,BBB,2014B,614130,F,East Midlands Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,78.50384136212624,1.541161406423034
5572,BBB,2014B,614212,F,East Midlands Region,Lower Than A Level,0,90,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,74.3467032967033,1.5042124542124542
5573,BBB,2014B,614270,F,South East Region,A Level or Equivalent,0,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5574,BBB,2014B,614357,F,East Anglian Region,A Level or Equivalent,0,60,N,Distinction,15.0,True,False,False,0.0,1.0,0.0,0.0,49.86524373062835,2.0077486615948157
5575,BBB,2014B,614403,F,North Region,Lower Than A Level,0,60,N,Fail,65.0,False,True,False,0.0,0.7404752923425123,0.0,0.0,6.317777777777778,1.2933333333333332
5576,BBB,2014B,614561,F,South West Region,Lower Than A Level,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5577,BBB,2014B,614562,M,South Region,Lower Than A Level,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5578,BBB,2014B,614583,F,East Anglian Region,HE Qualification,0,120,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,93.99528491030954,2.0121160312047013
5579,BBB,2014B,614586,F,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5580,BBB,2014B,614601,M,South East Region,A Level or Equivalent,0,60,Y,Pass,35.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,62.18650793650794,2.243702553485162
5581,BBB,2014B,614629,M,London Region,HE Qualification,0,60,N,Distinction,5.0,False,True,False,0.0,1.0,0.0,0.0,88.7857962761694,1.6855341424006514
5582,BBB,2014B,614668,F,Wales,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,81.48300081131818,1.5857598853494883
5583,BBB,2014B,614693,F,Wales,Lower Than A Level,0,60,N,Pass,65.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,98.55282183769069,1.9844725836117831
5584,BBB,2014B,614728,F,South Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,92.7129922922606,2.166386865167353
5585,BBB,2014B,614732,M,South Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,114.61714828381494,1.7519671686338354
5586,BBB,2014B,614734,F,South Region,A Level or Equivalent,0,60,N,Fail,35.0,True,False,False,0.0,0.6363636363636364,0.0,0.0,31.05122655122655,1.8013167388167388
5587,BBB,2014B,614738,M,South Region,A Level or Equivalent,0,60,N,Distinction,65.0,True,False,False,0.0,1.0,0.0,0.0,106.22134645810334,1.630311860901923
5588,BBB,2014B,614741,F,South Region,Lower Than A Level,0,60,N,Pass,65.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,96.3160641187755,2.724662068231254
5589,BBB,2014B,614742,F,South Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,95.85888924438756,2.174930677758226
5590,BBB,2014B,614744,M,South Region,A Level or Equivalent,0,60,N,Pass,75.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,83.2648999309869,2.4107564898869245
5591,BBB,2014B,614745,M,South Region,A Level or Equivalent,0,60,N,Pass,75.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,66.09523809523809,3.119047619047619
5592,BBB,2014B,614813,F,Yorkshire Region,No Formal quals,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5593,BBB,2014B,614871,F,Yorkshire Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,70.60588731353553,1.890202936428233
5594,BBB,2014B,614909,F,Scotland,A Level or Equivalent,0,60,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,97.80235899578004,1.75868999421631
5595,BBB,2014B,615018,F,London Region,A Level or Equivalent,0,60,Y,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5596,BBB,2014B,615025,F,West Midlands Region,Lower Than A Level,0,60,Y,Pass,25.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,59.86281803254217,3.2498590834452905
5597,BBB,2014B,615028,F,Wales,A Level or Equivalent,0,60,N,Pass,55.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,83.12105430242272,1.6402080200501254
5598,BBB,2014B,615047,F,South West Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5599,BBB,2014B,615090,F,Yorkshire Region,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,0.9090909090909092,0.0,0.0,57.9734335839599,1.776190476190476
5600,BBB,2014B,615173,F,North Western Region,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.7272727272727273,0.0,0.0,31.791666666666668,1.8284313725490196
5601,BBB,2014B,615212,F,East Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5602,BBB,2014B,615218,F,North Western Region,Lower Than A Level,0,60,Y,Fail,15.0,True,False,False,0.0,0.0909090909090909,0.0,0.0,0.3333333333333333,1.6666666666666667
5603,BBB,2014B,615259,F,South East Region,A Level or Equivalent,0,120,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,76.04383270513705,2.170803351238134
5604,BBB,2014B,615319,F,South West Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,0.0,0.3636363636363636,0.0,0.0,29.208333333333336,2.15625
5605,BBB,2014B,615443,F,South East Region,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,0.8181818181818182,0.0,0.0,54.69241519350215,2.6136805223761743
5606,BBB,2014B,616332,F,London Region,Lower Than A Level,0,60,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5607,BBB,2014B,616354,F,Wales,Lower Than A Level,0,120,N,Fail,5.0,True,False,False,0.0,0.0909090909090909,0.0,0.0,3.3653846153846154,2.5
5608,BBB,2014B,616361,F,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5609,BBB,2014B,616377,F,West Midlands Region,Lower Than A Level,0,120,N,Fail,45.0,True,False,False,0.0,0.7272727272727273,0.0,0.0,77.07356095336687,1.733346581386178
5610,BBB,2014B,616414,F,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5611,BBB,2014B,616428,F,North Western Region,HE Qualification,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
5612,BBB,2014B,616464,F,North Western Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,0.0,0.0909090909090909,0.0,0.0,5.618055555555556,1.40625
5613,BBB,2014B,616511,F,South West Region,A Level or Equivalent,0,60,N,Distinction,85.0,False,True,False,0.0,0.8181818181818182,0.0,0.0,75.39335545338565,2.807382286728706
5614,BBB,2014B,616526,F,West Midlands Region,A Level or Equivalent,0,60,Y,Fail,25.0,True,False,False,0.0,0.5454545454545454,0.0,0.0,22.650992553190097,2.3725456607545454
